Frame,Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality,UTM zone,fitted x deg 1,Y fitted [mm],Z fitted [mm],GPS fitted heading [degrees],corrected IMU heading [degrees]
6489,451303.067068,704182353.2547708,5638511289.620832,81736.74069121042,68.875,-4.5,12.5625,1.003921628,0.0,5.0,30U,704182.3532547705,5638511.289620828,81736.74069121042,-60.66443776774929,-60.10379664911329
6490,451374.990349,704182401.0830086,5638511204.515723,81718.71489969088,67.4375,-4.6875,12.5,1.003921628,-1.0,,,704182.4010830085,5638511.204515725,81718.71489969088,-60.73927121228934,-58.66629664911329
6491,451440.691286,704182444.6972519,5638511126.671085,81702.45502498143,67.125,-4.75,13.5,1.003921628,-1.0,5.0,30U,704182.444697252,5638511.126671085,81702.45502498143,-60.68250255955485,-58.35379664911329
6492,451504.060245,704182486.880479,5638511051.555216,81686.8045569701,66.25,-5.25,13.6875,1.003921628,-1.0,5.0,30U,704182.4868804793,5638511.051555218,81686.8045569701,-60.39972255014919,-57.47879664911329
6493,451576.462693,704182535.449811,5638510966.058697,81668.56711522645,66.125,-5.5625,14.0,1.003921628,0.0,,,704182.5354498109,5638510.966058697,81668.56711522647,-60.46267088510024,-57.35379664911329
6494,451641.283578,704182578.8775094,5638510889.417054,81652.45693392974,65.8125,-6.5,14.25,1.003921628,2.0,5.0,30U,704182.5788775097,5638510.8894170495,81652.45693392974,-60.36928845235303,-57.04129664911329
6495,451705.664411,704182622.1862133,5638510813.275003,81636.28183348478,65.625,-7.375,14.5625,1.003921628,0.0,5.0,30U,704182.6221862128,5638510.813275004,81636.28183348478,-60.28742559534527,-56.85379664911329
6496,451770.216026,704182665.707198,5638510737.013488,81619.86411145181,65.3125,-7.8125,14.875,1.003921628,2.0,,,704182.6657071981,5638510.737013488,81619.86411145181,-60.15707654673184,-56.54129664911329
6497,451838.578265,704182711.965891,5638510656.381387,81602.36600845944,65.5625,-8.0625,14.4375,1.003921628,4.0,5.0,30U,704182.7119658907,5638510.656381387,81602.36600845944,-60.02935998605108,-56.79129664911329
6498,451912.128682,704182761.9372444,5638510569.725948,81583.35148454034,65.625,-6.9375,13.125,1.003921628,8.0,5.0,30U,704182.761937244,5638510.5697259465,81583.35148454034,-60.08720385236046,-56.85379664911329
6499,451972.993786,704182803.2300446,5638510497.952667,81567.77688702344,65.4375,-6.9375,13.1875,1.003921628,13.0,,,704182.8032300442,5638510.497952664,81567.77688702344,-59.921370318012805,-56.66629664911329
6500,452039.588109,704182848.6117678,5638510419.597741,81550.56791646952,65.6875,-6.4375,13.1875,1.003921628,14.0,5.0,30U,704182.8486117674,5638510.419597741,81550.56791646952,-59.84311626636082,-56.91629664911329
6501,452105.619359,704182893.7386863,5638510341.9275465,81533.31946782676,66.75,-5.8125,14.25,1.003921628,11.0,5.0,30U,704182.8937386863,5638510.341927548,81533.31946782676,-59.76332956745381,-57.97879664911329
6502,452172.11764,704182939.2562695,5638510263.835518,81515.68109340915,68.0625,-4.875,12.5625,1.003921628,3.0,,,704182.9392562696,5638510.263835517,81515.68109340915,-59.64813367426154,-59.29129664911329
6503,452240.448682,704182986.1806961,5638510183.700605,81497.49634337107,69.75,-4.625,12.125,1.003921628,0.0,5.0,30U,704182.9861806964,5638510.183700602,81497.49634337105,-59.52733139166094,-60.97879664911329
6504,452311.581651,704183035.2340729,5638510100.333576,81478.40005043594,70.25,-5.5625,12.625,1.003921628,-1.0,5.0,30U,704183.0352340732,5638510.100333581,81478.40005043594,-59.51840185370747,-61.47879664911329
6505,452372.736546,704183077.4379311,5638510028.632997,81461.93356928491,69.9375,-5.3125,14.25,1.003921628,1.0,,,704183.0774379312,5638510.028632999,81461.93356928491,-59.32769365130855,-61.16629664911329
6506,452443.493317,704183126.4980832,5638509945.91524,81442.71102027291,68.4375,-5.5625,13.9375,1.003921628,0.0,5.0,30U,704183.1264980834,5638509.945915236,81442.71102027291,-59.25887245304159,-59.66629664911329
6507,452506.548578,704183170.366208,5638509872.153555,81425.4059752757,67.8125,-5.5625,13.6875,1.003921628,0.0,5.0,30U,704183.1703662078,5638509.872153556,81425.4059752757,-59.12229728354862,-59.04129664911329
6508,452572.095869,704183216.0982614,5638509795.673332,81407.12745402174,67.375,-5.3125,13.875,1.003921628,-1.0,,,704183.2160982603,5638509.795673337,81407.12745402174,-59.006496569304375,-58.60379664911329
6509,452638.769932,704183262.7649361,5638509717.986996,81388.47814008842,66.875,-6.5625,14.4375,1.003921628,-7.0,5.0,30U,704183.2627649361,5638509.717986994,81388.47814008842,-58.811912522364594,-58.10379664911329
6510,452708.799255,704183312.0791324,5638509636.521354,81368.74574095498,66.375,-6.0625,15.4375,1.003921628,-10.0,5.0,30U,704183.3120791325,5638509.636521357,81368.74574095498,-58.64932632613716,-57.60379664911329
6511,452770.4754,704183355.7126801,5638509564.89955,81351.19705005574,66.125,-5.5,16.3125,1.003921628,-3.0,,,704183.3557126801,5638509.564899552,81351.19705005574,-58.5220492973433,-57.35379664911329
6512,452841.453942,704183406.0665216,5638509482.658526,81330.94372789249,64.625,-6.1875,13.875,1.003921628,1.0,5.0,30U,704183.4060665212,5638509.482658527,81330.94372789249,-58.42952150581624,-55.85379664911329
6513,452910.89889,704183455.4964882,5638509402.218423,81310.80875407535,63.0625,-5.9375,12.6875,1.003921628,1.0,5.0,30U,704183.4554964878,5638509.402218424,81310.80875407535,-58.31965390377962,-54.29129664911329
6514,452975.885088,704183501.8645788,5638509327.084451,81291.67240204946,62.6875,-6.375,13.25,1.003921628,2.0,,,704183.5018645783,5638509.327084452,81291.67240204946,-58.202275398775214,-53.91629664911329
6515,453042.019202,704183549.2006688,5638509250.732386,81272.15099989493,62.1875,-5.9375,13.5,1.003921628,2.0,5.0,30U,704183.5492006686,5638509.250732384,81272.15099989493,-58.098937788153705,-53.41629664911329
6516,453115.521182,704183601.9631367,5638509165.969438,81250.3318107214,61.75,-6.125,12.5,1.003921628,2.0,5.0,30U,704183.601963137,5638509.165969436,81250.3318107214,-57.95860852567665,-52.97879664911329
6517,453171.670609,704183642.4595023,5638509101.265763,81233.29929501646,62.0,-6.8125,11.6875,1.003921628,5.0,,,704183.6424595026,5638509.101265764,81233.29929501649,-57.88231400373667,-53.22879664911329
6518,453240.988994,704183692.4994854,5638509021.549872,81212.43060269652,61.8125,-5.5625,12.5,1.003921628,7.0,5.0,30U,704183.692499485,5638509.021549869,81212.43060269652,-57.79814705609721,-53.04129664911329
6519,453316.457067,704183747.0919852,5638508934.864671,81189.69430068969,61.75,-4.75,11.125,1.003921628,13.0,5.0,30U,704183.7470919853,5638508.934864667,81189.69430068969,-57.60434171631937,-52.97879664911329
6520,453372.364671,704183787.7759829,5638508870.746206,81172.48713728243,62.625,-4.5625,10.25,1.003921628,15.0,,,704183.7877759832,5638508.870746206,81172.48713728243,-57.57681451022046,-53.85379664911329
6521,453445.145817,704183840.7097441,5638508787.410502,81150.36152245029,63.9375,-4.125,10.5625,1.003921628,16.0,5.0,30U,704183.8407097441,5638508.787410504,81150.36152245029,-57.42916155794728,-55.16629664911329
6522,453513.020817,704183890.3066317,5638508709.770979,81129.63803721494,65.875,-4.375,10.9375,1.003921628,10.0,5.0,30U,704183.8903066317,5638508.70977098,81129.63803721494,-57.29187117203276,-57.10379664911329
6523,453575.493421,704183936.070385,5638508638.508856,81110.45470796754,67.0,-4.75,9.875,1.003921628,5.0,,,704183.9360703843,5638508.638508851,81110.45470796754,-57.18204130942598,-58.22879664911329
6524,453639.252535,704183982.9065454,5638508565.883357,81090.8541014939,68.375,-3.875,9.125,1.003921628,0.0,5.0,30U,704183.9829065455,5638508.565883357,81090.8541014939,-57.16850422358653,-59.60379664911329
6525,453712.820765,704184036.9056648,5638508482.19419,81068.2730368868,69.0,-3.0625,9.0,1.003921628,-1.0,5.0,30U,704184.0369056651,5638508.482194194,81068.2730368868,-56.99250939239863,-60.22879664911329
6526,453776.230608,704184083.6176873,5638508410.284574,81048.49119129225,68.4375,-3.0,8.125,1.003921628,-2.0,,,704184.0836176875,5638508.41028457,81048.49119129228,-56.86347272416072,-59.66629664911329
6527,453838.301129,704184129.495984,5638508340.005384,81029.05781630284,68.0,-3.1875,7.875,1.003921628,-8.0,5.0,30U,704184.1294959835,5638508.340005385,81029.05781630284,-56.82824150833346,-59.22879664911329
6528,453909.948421,704184182.4804124,5638508258.949516,81006.84162349041,67.125,-3.875,7.0625,1.003921628,-6.0,5.0,30U,704184.1824804125,5638508.258949519,81006.84162349041,-56.637117977655976,-58.35379664911329
6529,453973.858942,704184229.9033438,5638508186.927387,80986.81817372642,65.4375,-3.375,6.375,1.003921628,-1.0,,,704184.2299033434,5638508.186927387,80986.81817372645,-56.587100698212566,-56.66629664911329
6530,454042.47415,704184280.8781184,5638508109.657945,80965.38792919001,63.875,-3.875,5.0,1.003921628,1.0,5.0,30U,704184.2808781182,5638508.109657941,80965.38792919001,-56.52111163854414,-55.10379664911329
6531,454107.670139,704184329.3887126,5638508036.307718,80944.78103828468,63.25,-3.1875,4.4375,1.003921628,0.0,5.0,30U,704184.3293887129,5638508.03630772,80944.78103828468,-56.50211611910231,-54.47879664911329
6532,454175.265921,704184379.6503029,5638507960.364648,80923.50433099679,62.8125,-2.9375,4.6875,1.003921628,0.0,,,704184.379650303,5638507.960364646,80923.50433099679,-56.50115191002072,-54.04129664911329
6533,454252.24191,704184436.8897212,5638507873.88154,80899.46148348604,62.5625,-3.0,4.6875,1.003921628,0.0,5.0,30U,704184.4368897212,5638507.873881541,80899.46148348604,-56.25243614364393,-53.79129664911329
6534,454314.149202,704184483.2459127,5638507804.498211,80879.79100250367,62.375,-2.5625,4.375,1.003921628,0.0,5.0,30U,704184.4832459122,5638507.804498212,80879.79100250367,-56.19118931116151,-53.60379664911329
6535,454375.067379,704184528.8660722,5638507736.374296,80860.31829988868,62.1875,-2.875,4.8125,1.003921628,1.0,,,704184.5288660725,5638507.736374294,80860.31829988868,-56.218308722756376,-53.41629664911329
6536,454444.654202,704184580.9453541,5638507658.525389,80838.29399198246,62.1875,-2.9375,4.3125,1.003921628,0.0,5.0,30U,704184.5809453548,5638507.65852539,80838.29399198246,-56.15208693364031,-53.41629664911329
6537,454510.081337,704184629.9739592,5638507585.419654,80817.5510104612,62.0625,-2.6875,3.625,1.003921628,1.0,5.0,30U,704184.6299739595,5638507.585419655,80817.5510104612,-56.11908315158769,-53.29129664911329
6538,454574.707796,704184678.3887229,5638507513.319026,80797.09668142295,62.0625,-3.625,3.5625,1.003921628,1.0,,,704184.678388723,5638507.513319024,80797.09668142295,-56.0485551055516,-53.29129664911329
6539,454640.65191,704184727.8722035,5638507439.822473,80776.25349507738,61.75,-4.75,3.1875,1.003921628,4.0,5.0,30U,704184.7278722038,5638507.439822472,80776.2534950774,-56.072711806629854,-52.97879664911329
6540,454710.191806,704184780.0500572,5638507362.253463,80754.30549791097,61.6875,-5.0625,2.75,1.003921628,3.0,5.0,30U,704184.7800500572,5638507.362253463,80754.30549791099,-55.956012729436566,-52.91629664911329
6541,454773.569618,704184827.6616073,5638507291.783198,80734.31861125115,61.375,-6.125,2.375,1.003921628,3.0,,,704184.8276616072,5638507.291783199,80734.31861125115,-55.97572751158992,-52.60379664911329
6542,454844.515035,704184880.9432724,5638507212.862021,80712.13409280898,61.3125,-6.3125,2.6875,1.003921628,1.0,5.0,30U,704184.8809432723,5638507.212862021,80712.13409280898,-55.81496445181512,-52.54129664911329
6543,454906.217014,704184927.4688996,5638507144.363162,80692.69927990981,60.75,-6.625,3.375,1.003921628,1.0,5.0,30U,704184.9274688996,5638507.144363163,80692.69927990981,-55.89802636597449,-51.97879664911329
6544,454975.507327,704184979.5735755,5638507067.410587,80671.03529714044,60.5625,-6.125,3.625,1.003921628,3.0,,,704184.9795735755,5638507.067410588,80671.03529714045,-55.81657414200004,-51.79129664911329
6545,455044.080452,704185031.2286,5638506991.355208,80649.61440198771,60.875,-7.1875,5.625,1.003921628,3.0,5.0,30U,704185.0312286,5638506.991355212,80649.61440198771,-55.73000155496027,-52.10379664911329
6546,455108.088316,704185079.5671341,5638506920.41381,80629.72258711398,60.4375,-7.8125,5.8125,1.003921628,5.0,5.0,30U,704185.0795671339,5638506.920413805,80629.72258711398,-55.73091715269789,-51.66629664911329
6547,455174.270868,704185129.5249692,5638506847.093401,80609.2857109826,60.8125,-6.75,6.3125,1.003921628,8.0,,,704185.1295249695,5638506.847093401,80609.2857109826,-55.74921890202228,-52.04129664911329
6548,455246.392899,704185183.9436345,5638506767.171226,80587.17252893744,60.875,-5.625,7.8125,1.003921628,6.0,5.0,30U,704185.183943635,5638506.767171227,80587.17252893744,-55.5950991018085,-52.10379664911329
6549,455306.599879,704185229.5626221,5638506700.558601,80568.55480394846,62.1875,-5.25,9.5625,1.003921628,4.0,5.0,30U,704185.2295626225,5638506.7005586,80568.55480394846,-55.743958933620775,-53.41629664911329
6550,455376.266181,704185282.1936817,5638506623.277053,80547.37804163416,62.1875,-4.9375,9.5625,1.003921628,0.0,,,704185.282193682,5638506.623277052,80547.37804163416,-55.66435350526479,-53.41629664911329
6551,455443.419306,704185333.0059489,5638506548.888516,80526.99643119003,63.125,-6.5,9.0,1.003921628,0.0,5.0,30U,704185.3330059493,5638506.548888512,80526.99643119004,-55.72537646317943,-54.35379664911329
6552,455509.988368,704185383.4007404,5638506474.942178,80506.91544096761,62.8125,-7.875,9.75,1.003921628,2.0,5.0,30U,704185.3834007406,5638506.474942179,80506.91544096763,-55.741131110844265,-54.04129664911329
6553,455575.504097,704185432.990296,5638506402.134388,80487.26833174162,62.6875,-8.1875,10.0,1.003921628,4.0,,,704185.4329902959,5638506.402134391,80487.26833174162,-55.76000837743845,-53.91629664911329
6554,455646.173472,704185486.4369493,5638506323.607986,80466.21891404792,62.5,-7.9375,9.875,1.003921628,3.0,5.0,30U,704185.4864369495,5638506.323607984,80466.21891404792,-55.726751121641485,-53.72879664911329
6555,455708.247847,704185533.4782157,5638506254.578855,80447.65704927967,63.3125,-7.375,10.5,1.003921628,11.0,2.0,30U,704185.5334782157,5638506.254578857,80447.65704927969,-55.82614783578617,-54.54129664911329
6556,455776.30316,704185584.9149591,5638506178.817637,80427.55044935526,63.4375,-6.4375,12.125,1.003921628,12.0,,,704185.5849149589,5638506.178817638,80427.55044935526,-55.78850423457135,-54.66629664911329
6557,455843.47993,704185635.7170721,5638506104.096853,80407.78914378906,63.9375,-6.1875,12.375,1.003921628,12.0,2.0,30U,704185.6357170716,5638506.104096852,80407.78914378908,-55.87212030483238,-55.16629664911329
6558,455908.268889,704185684.6768231,5638506031.859339,80388.82341245153,64.5,-6.1875,11.5625,1.003921628,9.0,5.0,30U,704185.6846768234,5638506.031859341,80388.82341245153,-56.03358340832631,-55.72879664911329
6559,455974.012847,704185734.1288971,5638505958.45085,80369.64763160096,66.3125,-5.9375,10.375,1.003921628,7.0,,,704185.7341288968,5638505.95845085,80369.64763160096,-56.0326584473122,-57.54129664911329
6560,456043.510295,704185786.3805722,5638505880.889227,80349.51810549195,68.0,-6.375,10.75,1.003921628,2.0,5.0,30U,704185.7863805721,5638505.880889229,80349.51810549195,-56.11878299698344,-59.22879664911329
6561,456112.059462,704185837.8447284,5638505804.248221,80329.61393280776,68.5,-5.875,10.8125,1.003921628,0.0,5.0,30U,704185.837844728,5638505.804248224,80329.61393280776,-56.17942640644583,-59.72879664911329
6562,456175.839826,704185885.6302066,5638505732.922539,80311.21867383666,69.0625,-5.9375,9.6875,1.003921628,0.0,,,704185.8856302061,5638505.732922546,80311.21867383666,-56.17075874781256,-60.29129664911329
6563,456241.987326,704185935.1774037,5638505658.991472,80292.27719118986,68.75,-5.5625,8.5625,1.003921628,0.0,5.0,30U,704185.9351774035,5638505.658991475,80292.27719118986,-56.25441059074973,-59.97879664911329
6564,456313.448159,704185988.6071601,5638505579.014863,80271.95703958704,68.5625,-6.0625,8.0625,1.003921628,-1.0,5.0,30U,704185.9886071604,5638505.579014866,80271.95703958704,-56.293865777838505,-59.79129664911329
6565,456375.616337,704186035.0063268,5638505509.458383,80254.28678489354,67.3125,-6.5,7.625,1.003921628,-5.0,,,704186.0350063267,5638505.5094583845,80254.28678489354,-56.28920380451359,-58.54129664911329
6566,456445.322691,704186087.0075212,5638505431.517703,80234.65432488866,66.75,-7.375,6.6875,1.003921628,-6.0,5.0,30U,704186.0870075218,5638505.431517702,80234.65432488866,-56.29628430814586,-57.97879664911329
6567,456512.617951,704186137.2466699,5638505356.197857,80215.90235730544,65.875,-6.5625,6.0,1.003921628,-6.0,5.0,30U,704186.1372466704,5638505.356197858,80215.90235730544,-56.307974754647205,-57.10379664911329
6568,456576.719774,704186185.0604131,5638505284.482554,80198.13019495741,65.0625,-6.1875,4.75,1.003921628,-3.0,,,704186.1850604131,5638505.284482554,80198.13019495741,-56.30172252398143,-56.29129664911329
6569,456643.428368,704186234.8047897,5638505209.889147,80179.78475444582,64.5,-6.25,5.8125,1.003921628,-1.0,5.0,30U,704186.2348047898,5638505.209889149,80179.78475444582,-56.31617724370358,-55.72879664911329
6570,456716.561232,704186289.335423,5638505128.073881,80159.67569942499,63.5,-5.9375,6.6875,1.003921628,0.0,5.0,30U,704186.2893354235,5638505.12807388,80159.67569942499,-56.33614896969908,-54.72879664911329
6571,456778.272691,704186335.3282393,5638505059.016215,80142.6708605085,62.875,-5.8125,5.5625,1.003921628,0.0,,,704186.3353282392,5638505.059016214,80142.6708605085,-56.33485435300474,-54.10379664911329
6572,456843.250607,704186383.7357101,5638504986.336529,80124.92381751152,62.5625,-5.5625,5.125,1.003921628,0.0,5.0,30U,704186.3837357098,5638504.986336532,80124.92381751152,-56.36056830380096,-53.79129664911329
6573,456911.678107,704186434.6973922,5638504909.747438,80106.38608397613,62.4375,-5.125,6.75,1.003921628,2.0,5.0,30U,704186.4346973924,5638504.90974744,80106.38608397615,-56.351766797504695,-53.66629664911329
6574,456978.210868,704186484.2066134,5638504835.365994,80088.44717480792,61.6875,-5.1875,8.0625,1.003921628,3.0,,,704186.4842066128,5638504.835365997,80088.44717480792,-56.357546299995306,-52.91629664911329
6575,457043.257638,704186532.5904031,5638504762.659475,80071.06631982034,61.5,-5.125,6.75,1.003921628,9.0,5.0,30U,704186.5325904033,5638504.762659472,80071.06631982034,-56.36463838457496,-52.72879664911329
6576,457118.773211,704186588.7745111,5638504678.208712,80050.87658162478,61.25,-5.6875,6.0625,1.003921628,11.0,5.0,30U,704186.588774511,5638504.678208716,80050.87658162478,-56.39290993619216,-52.47879664911329
6577,457176.771284,704186631.8973651,5638504613.321024,80035.26282982441,63.125,-5.6875,6.5625,1.003921628,9.0,,,704186.6318973656,5638504.613321024,80035.26282982441,-56.40113309763353,-54.35379664911329
6578,457243.087638,704186681.1630464,5638504539.167031,80017.60391619084,65.0625,-3.625,8.9375,1.003921628,3.0,5.0,30U,704186.6811630471,5638504.539167031,80017.60391619084,-56.41327749122184,-56.29129664911329
6579,457310.847586,704186731.5124772,5638504463.346931,79999.6480587993,66.25,-3.9375,7.0,1.003921628,0.0,5.0,30U,704186.7315124773,5638504.463346933,79999.6480587993,-56.46088534033379,-57.47879664911329
6580,457380.110763,704186782.8861336,5638504385.844813,79981.38414056071,67.125,-5.125,6.375,1.003921628,0.0,,,704186.7828861336,5638504.385844814,79981.38414056071,-56.48696103358293,-58.35379664911329
6581,457442.565138,704186829.1769674,5638504315.941563,79965.06706882881,67.0625,-6.25,6.0,1.003921628,0.0,5.0,30U,704186.8291769674,5638504.315941562,79965.06706882881,-56.46979688299416,-58.29129664911329
6582,457511.69243,704186880.4423172,5638504238.576706,79946.9881134481,65.75,-6.0,5.875,1.003921628,2.0,5.0,30U,704186.8804423169,5638504.238576707,79946.9881134481,-56.44853169741248,-56.97879664911329
6583,457582.10894,704186932.6471859,5638504159.857485,79928.71260845054,65.1875,-5.875,4.75,1.003921628,0.0,,,704186.932647186,5638504.1598574845,79928.71260845054,-56.47378624201923,-56.41629664911329
6584,457644.728471,704186979.0402786,5638504089.834794,79912.61230563368,65.0625,-5.9375,5.8125,1.003921628,0.0,5.0,30U,704186.9790402784,5638504.089834795,79912.6123056337,-56.4200757505842,-56.29129664911329
6585,457712.608992,704187029.4183999,5638504013.951957,79895.23760698341,65.125,-5.1875,5.6875,1.003921628,0.0,5.0,30U,704187.0294184004,5638504.013951955,79895.23760698341,-56.40924708223611,-56.35379664911329
6586,457780.961388,704187080.0964526,5638503937.648642,79877.81782090143,63.875,-7.3125,6.0625,1.003921628,0.0,,,704187.0800964524,5638503.937648641,79877.81782090143,-56.42529055801555,-55.10379664911329
6587,457844.523471,704187127.1967821,5638503866.689012,79861.78112080616,63.4375,-6.3125,5.4375,1.003921628,0.0,5.0,30U,704187.127196782,5638503.866689012,79861.78112080618,-56.46592621702314,-54.66629664911329
6588,457913.282326,704187178.0873128,5638503789.901069,79844.39629985335,63.8125,-5.8125,5.0625,1.003921628,0.0,5.0,30U,704187.1780873127,5638503.789901066,79844.39629985335,-56.48015655498938,-55.04129664911329
6589,457981.505607,704187228.5011028,5638503713.791422,79827.26587532424,63.3125,-7.5625,5.6875,1.003921628,2.0,,,704187.228501103,5638503.713791422,79827.26587532424,-56.49515240780727,-54.54129664911329
6590,458053.20295,704187281.4477226,5638503633.812512,79809.44469898647,63.125,-6.8125,5.1875,1.003921628,0.0,5.0,30U,704187.2814477219,5638503.6338125095,79809.44469898647,-56.51019967107402,-54.35379664911329
6591,458110.54894,704187323.7959994,5638503569.806491,79795.23191399514,63.25,-6.1875,6.1875,1.003921628,0.0,5.0,30U,704187.3237959992,5638503.569806488,79795.23191399514,-56.54799698385693,-54.47879664911329
6592,458182.453211,704187376.7703694,5638503489.625087,79777.48238630491,62.6875,-5.3125,4.5,1.003921628,1.0,,,704187.37677037,5638503.489625087,79777.48238630491,-56.57301935547201,-53.91629664911329
6593,458243.713055,704187421.8606435,5638503421.312121,79762.50477852857,63.1875,-5.125,5.625,1.003921628,3.0,5.0,30U,704187.4218606431,5638503.421312118,79762.50477852857,-56.581568695584565,-54.41629664911329
6594,458314.112377,704187473.6656247,5638503342.800713,79745.29739507684,63.0,-4.4375,5.25,1.003921628,4.0,5.0,30U,704187.4736656245,5638503.342800708,79745.29739507684,-56.57796641426205,-54.22879664911329
6595,458378.944357,704187521.3232327,5638503270.584592,79729.65678913333,63.0625,-4.5625,5.3125,1.003921628,6.0,,,704187.5213232328,5638503.270584595,79729.65678913333,-56.58081054795622,-54.29129664911329
6596,458448.885815,704187572.7307585,5638503192.677781,79712.93314733473,62.0,-5.375,5.875,1.003921628,6.0,5.0,30U,704187.5727307585,5638503.192677779,79712.93314733473,-56.58918366226948,-53.22879664911329
6597,458519.10795,704187624.3441576,5638503114.434096,79696.30470332803,62.5625,-5.8125,6.0625,1.003921628,0.0,5.0,30U,704187.6243441579,5638503.114434095,79696.30470332803,-56.58565450593056,-53.79129664911329
6598,458581.403627,704187670.0846096,5638503045.102836,79681.6734578913,62.625,-6.1875,6.375,1.003921628,-1.0,,,704187.6700846101,5638503.045102837,79681.6734578913,-56.588820389308864,-53.85379664911329
6599,458644.107898,704187716.1164387,5638502975.321531,79667.07997405247,62.5,-7.125,7.25,1.003921628,-3.0,5.0,30U,704187.7161164396,5638502.975321534,79667.07997405247,-56.55851137709715,-53.72879664911329
6600,458712.076492,704187766.0522332,5638502899.709119,79651.2303381933,62.5,-6.5625,8.5625,1.003921628,-1.0,5.0,30U,704187.7660522335,5638502.899709122,79651.23033819332,-56.526917830576565,-53.72879664911329
6601,458778.977117,704187815.1494607,5638502825.45553,79635.84013317725,60.8125,-6.6875,9.5,1.003921628,-2.0,,,704187.8151494607,5638502.825455532,79635.84013317725,-56.52482474284216,-52.04129664911329
6602,458849.07894,704187866.6041086,5638502747.642808,79619.8308777959,60.375,-7.25,9.0,1.003921628,0.0,5.0,30U,704187.8666041088,5638502.747642809,79619.8308777959,-56.51313944271175,-51.60379664911329
6603,458912.385086,704187913.067308,5638502677.409582,79605.56260123268,59.9375,-7.8125,11.3125,1.003921628,0.0,5.0,30U,704187.913067308,5638502.677409583,79605.56260123268,-56.52060131792774,-51.16629664911329
6604,458980.064252,704187962.6582277,5638502602.427315,79590.36500406946,59.875,-7.5625,11.625,1.003921628,2.0,,,704187.9626582275,5638502.602427312,79590.36500406946,-56.50953666869072,-51.10379664911329
6605,459047.695763,704188012.2256147,5638502527.512071,79575.30009860099,59.3125,-7.625,13.5625,1.003921628,5.0,5.0,30U,704188.012225614,5638502.527512071,79575.30009860099,-56.57902855618289,-50.54129664911329
6606,459115.953419,704188062.1604893,5638502451.842142,79560.12841059771,58.5625,-7.0625,13.875,1.003921628,12.0,5.0,30U,704188.0621604889,5638502.45184214,79560.12841059771,-56.66665999943535,-49.79129664911329
6607,459179.853888,704188108.7165604,5638502381.057091,79545.99381507593,58.6875,-6.625,14.5625,1.003921628,16.0,,,704188.1087165601,5638502.38105709,79545.99381507593,-56.62222765736965,-49.91629664911329
6608,459253.22269,704188162.2854736,5638502299.746945,79529.7861081826,59.4375,-6.875,14.5625,1.003921628,14.0,5.0,30U,704188.1622854732,5638502.299746948,79529.7861081826,-56.75800438185928,-50.66629664911329
6609,459317.721648,704188209.2083055,5638502228.155929,79515.74937405999,61.5625,-5.3125,16.1875,1.003921628,9.0,5.0,30U,704188.2092083056,5638502.228155925,79515.74937405999,-56.84273176911472,-52.79129664911329
6610,459386.180346,704188258.8348305,5638502152.19506,79500.88705239324,63.8125,-4.875,17.0,1.003921628,9.0,,,704188.2588348306,5638502.15219506,79500.88705239324,-56.84877204721408,-55.04129664911329
6611,459448.3842,704188303.8868716,5638502083.220255,79487.53715908284,65.0,-5.5,16.25,1.003921628,9.0,5.0,30U,704188.3038868711,5638502.083220252,79487.53715908286,-56.96776006942105,-56.22879664911329
6612,459517.174356,704188353.6105372,5638502006.746761,79472.76814839277,66.25,-4.8125,15.5,1.003921628,4.0,5.0,30U,704188.3536105374,5638502.0067467615,79472.76814839277,-57.1298253627308,-57.47879664911329
6613,459579.594929,704188398.4552207,5638501937.348252,79459.67977792099,67.3125,-4.875,15.625,1.003921628,0.0,,,704188.398455221,5638501.937348249,79459.67977792099,-57.03025778584896,-58.54129664911329
6614,459646.944148,704188447.0080373,5638501862.496962,79445.54709846455,68.1875,-5.3125,14.4375,1.003921628,1.0,5.0,30U,704188.4470080378,5638501.862496958,79445.54709846455,-57.20988723339042,-59.41629664911329
6615,459710.764512,704188492.789624,5638501791.430913,79432.12672073819,68.375,-4.5,14.5,1.003921628,0.0,5.0,30U,704188.4927896238,5638501.791430913,79432.12672073822,-57.18087930456443,-59.60379664911329
6616,459782.41795,704188544.2200861,5638501711.684913,79417.12731403262,67.625,-4.9375,14.6875,1.003921628,-1.0,,,704188.5442200861,5638501.711684915,79417.12731403262,-57.18437367718849,-58.85379664911329
6617,459849.135294,704188592.0776249,5638501637.469008,79403.29460276253,67.375,-5.1875,13.875,1.003921628,0.0,5.0,30U,704188.5920776249,5638501.637469011,79403.29460276253,-57.31938309001822,-58.60379664911329
6618,459911.925971,704188636.9788829,5638501567.476043,79390.41231223744,66.6875,-4.5,12.6875,1.003921628,1.0,5.0,30U,704188.6369788831,5638501.567476041,79390.41231223744,-57.33917082893265,-57.91629664911329
6619,459979.411856,704188685.232061,5638501492.200846,79376.49721925263,66.4375,-3.125,12.375,1.003921628,0.0,,,704188.6852320612,5638501.492200841,79376.49721925263,-57.25232376665025,-57.66629664911329
6620,460047.626804,704188734.1337625,5638501416.167853,79362.45731864628,65.8125,-4.3125,11.5625,1.003921628,0.0,5.0,30U,704188.7341337623,5638501.416167854,79362.45731864628,-57.34646160949615,-57.04129664911329
