Frame,Timestamp [ms],X [mm],Y [mm],Z [mm],Heading [degrees],Pitch [degrees],Roll [degrees],Speed,Steering angle [degrees],GPS quality,UTM zone,fitted x deg 1,Y fitted [mm],Z fitted [mm],GPS fitted heading [degrees],corrected IMU heading [degrees]
6472,530911.15912,704251477.8744905,5638455132.911177,64859.79583515712,324.4375,15.6875,7.0625,1.003921628,6.0,5.0,30U,704251.4778744903,5638455.132911176,64859.79583515712,-39.3136497982714,-35.91871034805558
6473,530978.337453,704251538.4270717,5638455083.325372,64850.66149641094,323.8125,15.0,6.3125,1.003921628,4.0,,,704251.5384270716,5638455.083325368,64850.66149641094,-39.31707893255668,-35.29371034805558
6474,531047.026984,704251600.2965353,5638455032.654999,64841.33555326253,324.625,15.9375,6.375,1.003921628,3.0,5.0,30U,704251.6002965355,5638455.032654994,64841.33555326252,-39.49100402310512,-36.10621034805558
6475,531108.617557,704251655.6870272,5638454987.009201,64833.038806707,325.25,14.25,6.4375,1.003921628,0.0,5.0,30U,704251.6556870271,5638454.987009201,64833.038806707,-39.41708159038456,-36.73121034805558
6476,531177.581359,704251717.7611039,5638454935.98998,64823.80038128931,325.6875,14.1875,7.3125,1.003921628,1.0,,,704251.7177611039,5638454.93598998,64823.80038128931,-39.366504277582976,-37.16871034805558
6477,531251.173234,704251784.0119438,5638454881.635763,64813.94495956394,326.0,13.25,6.375,1.003921628,0.0,5.0,30U,704251.7840119441,5638454.881635758,64813.94495956394,-39.57087777012941,-37.48121034805558
6478,531314.380005,704251840.80156,5638454834.703903,64805.53805109498,325.375,12.5,6.125,1.003921628,0.0,5.0,30U,704251.8408015603,5638454.834703901,64805.53805109498,-39.579480206673736,-36.85621034805558
6479,531379.193599,704251898.9818926,5638454786.6080265,64796.95414602022,325.375,14.5625,7.1875,1.003921628,0.0,,,704251.8989818919,5638454.786608031,64796.95414602022,-39.45381871336701,-36.85621034805558
6480,531451.984953,704251964.4108341,5638454732.761089,64787.296596236505,325.0,14.875,8.0625,1.003921628,0.0,5.0,30U,704251.9644108337,5638454.732761088,64787.296596236505,-39.61202499486791,-36.48121034805558
6481,531517.186776,704252022.9209738,5638454684.3366,64778.66351565742,323.6875,16.6875,7.3125,1.003921628,0.0,5.0,30U,704252.022920974,5638454.684336603,64778.66351565742,-39.74454835193194,-35.16871034805558
6482,531577.59912,704252076.9872062,5638454639.378889,64770.63989002896,324.375,18.25,6.625,1.003921628,0.0,,,704252.0769872061,5638454.639378894,64770.63989002896,-39.56336919718092,-35.85621034805558
6483,531647.002922,704252139.2356781,5638454587.949479,64761.40388670191,324.4375,18.375,6.375,1.003921628,1.0,5.0,30U,704252.1392356777,5638454.587949478,64761.40388670191,-39.66260328192311,-35.91871034805558
6484,531712.148338,704252197.6117734,5638454539.54904,64752.6447624885,324.1875,18.75,6.5625,1.003921628,0.0,5.0,30U,704252.1976117733,5638454.539549039,64752.64476248848,-39.66670386210637,-35.66871034805558
6485,531776.783963,704252255.4948734,5638454491.550357,64743.82008620921,323.8125,18.5625,6.375,1.003921628,0.0,,,704252.2554948735,5638454.491550358,64743.82008620921,-39.58115277022444,-35.29371034805558
6486,531844.953234,704252316.5849688,5638454441.046076,64734.529800379474,323.3125,17.125,6.5625,1.003921628,0.0,5.0,30U,704252.3165849688,5638454.441046075,64734.529800379474,-39.56241286638482,-34.79371034805558
6487,531913.837765,704252378.3893819,5638454389.985271,64725.16103212063,323.5,17.8125,4.9375,1.003921628,0.0,5.0,30U,704252.3783893822,5638454.389985274,64725.16103212063,-39.630502855115935,-34.98121034805558
6488,531978.649432,704252436.4100211,5638454341.934373,64716.33489329164,323.1875,16.5625,5.5,1.003921628,0.0,,,704252.436410021,5638454.341934375,64716.33489329164,-39.51885742370018,-34.66871034805558
6489,532047.986307,704252498.5514463,5638454290.674576,64706.90646977881,323.625,17.1875,4.875,1.003921628,0.0,5.0,30U,704252.4985514459,5638454.290674578,64706.90646977881,-39.4022674555697,-35.10621034805558
6490,532121.314692,704252564.4150772,5638454236.569216,64696.91890872532,323.6875,17.8125,6.0,1.003921628,1.0,5.0,30U,704252.5644150771,5638454.2365692165,64696.91890872532,-39.61795704116594,-35.16871034805558
6491,532180.610682,704252617.4855515,5638454192.637478,64688.79310403161,323.125,16.3125,5.25,1.003921628,0.0,,,704252.6174855512,5638454.192637479,64688.7931040316,-39.39240588309013,-34.60621034805558
6492,532249.929067,704252679.6807561,5638454141.563564,64679.33963990709,323.0,15.625,4.9375,1.003921628,0.0,5.0,30U,704252.6796807563,5638454.1415635655,64679.33963990709,-39.44854278254292,-34.48121034805558
6493,532312.538078,704252735.8464451,5638454095.348804,64670.73489428909,322.875,15.25,4.3125,1.003921628,0.0,5.0,30U,704252.7358464448,5638454.095348801,64670.73489428908,-39.31200701817068,-34.35621034805558
6494,532380.456359,704252796.8421781,5638454045.403021,64661.33124475675,323.5,14.4375,4.0,1.003921628,0.0,,,704252.7968421777,5638454.045403023,64661.33124475674,-39.27873043833597,-34.98121034805558
6495,532447.528651,704252857.080297,5638453996.136027,64652.05586843869,323.3125,15.0625,4.5625,1.003921628,-1.0,5.0,30U,704252.8570802966,5638453.9961360255,64652.05586843869,-39.190574894470046,-34.79371034805558
6496,532516.354953,704252919.0204401,5638453945.635845,64642.40508269694,323.125,14.375,5.0,1.003921628,-1.0,5.0,30U,704252.9190204404,5638453.945635841,64642.40508269694,-39.162958529503726,-34.60621034805558
6497,532581.873442,704252977.9402844,5638453897.645388,64633.08623254306,323.1875,16.0,4.5,1.003921628,-1.0,,,704252.9779402848,5638453.897645384,64633.08623254306,-39.09617869252588,-34.66871034805558
6498,532648.240265,704253037.6564821,5638453849.121959,64623.66604021499,322.4375,15.9375,4.8125,1.003921628,-1.0,5.0,30U,704253.0376564818,5638453.84912196,64623.66604021499,-38.92311178307506,-33.91871034805558
6499,532723.01063,704253105.1460153,5638453794.619809,64613.1553741956,322.4375,17.1875,2.75,1.003921628,-1.0,5.0,30U,704253.1051460155,5638453.794619808,64613.1553741956,-39.00971324139164,-33.91871034805558
6500,532783.047192,704253159.2033805,5638453750.829843,64604.64682777799,322.75,15.9375,2.8125,1.003921628,-1.0,,,704253.1592033807,5638453.750829841,64604.64682777799,-38.8803763882126,-34.23121034805558
6501,532847.844744,704253217.637227,5638453703.712706,64595.51288114216,323.0625,17.125,4.8125,1.003921628,-1.0,5.0,30U,704253.2176372271,5638453.7037127055,64595.512881142175,-38.69042253040567,-34.54371034805558
6502,532915.717296,704253279.0513717,5638453654.527552,64585.92696009801,322.625,16.375,4.5,1.003921628,-1.0,5.0,30U,704253.2790513717,5638453.654527551,64585.92696009801,-38.55373507853926,-34.10621034805558
6503,532985.294275,704253342.1204666,5638453604.263477,64576.0458432979,322.1875,16.3125,4.3125,1.003921628,-2.0,,,704253.3421204663,5638453.604263481,64576.04584329786,-38.58719147702419,-33.66871034805558
6504,533044.945473,704253396.1297667,5638453561.168184,64567.4960570703,321.125,15.0625,4.0625,1.003921628,-1.0,5.0,30U,704253.3961297666,5638453.561168187,64567.4960570703,-38.382895725926005,-32.60621034805558
6505,533116.024275,704253460.7346945,5638453509.994343,64557.37712474504,321.6875,15.0,3.4375,1.003921628,-2.0,5.0,30U,704253.4607346947,5638453.509994347,64557.37712474501,-38.29120417800175,-33.16871034805558
6506,533186.471775,704253524.8223833,5638453459.396911,64547.25525450509,320.9375,15.25,4.3125,1.003921628,-3.0,5.0,30U,704253.5248223835,5638453.459396913,64547.25525450512,-38.25484584225904,-32.41871034805558
6507,533246.94115,704253579.7617701,5638453416.078651,64538.60038168574,320.6875,15.5,3.875,1.003921628,-3.0,,,704253.5797617701,5638453.416078658,64538.60038168574,-38.08123729818601,-32.16871034805558
6508,533319.091411,704253645.4784815,5638453364.584917,64528.429971093945,320.8125,14.0625,3.8125,1.003921628,-3.0,5.0,30U,704253.6454784817,5638453.364584916,64528.429971093945,-37.96499692203167,-32.29371034805558
6509,533386.829432,704253707.2592734,5638453316.377226,64518.94475481073,320.3125,14.375,4.75,1.003921628,-5.0,,,704253.7072592734,5638453.316377224,64518.94475481073,-37.88483463548647,-31.793710348055583
6510,533453.115525,704253767.7575141,5638453269.306342,64509.69393334383,319.6875,15.25,5.3125,1.003921628,-5.0,5.0,30U,704253.7677575139,5638453.269306341,64509.69393334383,-37.71675592398651,-31.168710348055583
6511,533514.142713,704253823.607739,5638453226.114288,64501.17856539784,319.4375,13.625,5.0625,1.003921628,-4.0,5.0,30U,704253.823607739,5638453.226114286,64501.17856539782,-37.612451992722754,-30.918710348055583
6512,533584.205369,704253887.8159279,5638453176.645093,64491.47958892739,318.6875,14.1875,5.9375,1.003921628,-1.0,,,704253.8878159273,5638453.176645091,64491.47958892738,-37.5129984817782,-30.168710348055583
6513,533649.375525,704253947.5952473,5638453130.753252,64482.4646804092,317.8125,12.9375,6.1875,1.003921628,-1.0,5.0,30U,704253.9475952472,5638453.130753255,64482.4646804092,-37.39760423431108,-29.293710348055583
6514,533714.057348,704254007.0865344,5638453085.272674,64473.47232884984,317.625,13.6875,7.3125,1.003921628,0.0,5.0,30U,704254.0070865343,5638453.085272673,64473.47232884984,-37.26187954181762,-29.106210348055583
6515,533782.594848,704254070.188959,5638453037.267819,64463.90289386086,316.75,13.3125,7.3125,1.003921628,-1.0,,,704254.0701889589,5638453.037267822,64463.90289386086,-37.1471225051468,-28.231210348055583
6516,533847.844744,704254130.3327199,5638452991.703646,64454.80362309486,316.6875,15.4375,7.1875,1.003921628,0.0,5.0,30U,704254.1303327202,5638452.991703646,64454.80362309486,-37.02338934636043,-28.168710348055583
6517,533913.745525,704254191.2093288,5638452945.790852,64445.76440079416,317.0625,15.0,7.5,1.003921628,0.0,5.0,30U,704254.1912093282,5638452.945790857,64445.76440079416,-36.9185908196697,-28.543710348055583
6518,533980.801671,704254253.2146729,5638452899.20446,64436.695761316034,316.625,15.0,8.4375,1.003921628,0.0,,,704254.253214673,5638452.899204459,64436.695761316034,-36.86329978421964,-28.106210348055583
6519,534051.447296,704254318.5653592,5638452850.203202,64427.18618602248,316.375,16.0,8.875,1.003921628,3.0,5.0,30U,704254.3185653589,5638452.850203202,64427.18618602248,-36.71006626432552,-27.856210348055583
6520,534112.355733,704254375.0488403,5638452808.08627,64419.03934092595,316.4375,15.3125,9.625,1.003921628,2.0,5.0,30U,704254.3750488408,5638452.808086273,64419.03934092595,-36.735465316131126,-27.918710348055583
6521,534182.197765,704254439.7787338,5638452759.775743,64409.83204448525,316.4375,14.375,9.25,1.003921628,8.0,,,704254.4397787333,5638452.759775742,64409.83204448525,-36.63488642992832,-27.918710348055583
6522,534250.448806,704254503.1029334,5638452712.687192,64400.89829186306,316.1875,14.25,8.0625,1.003921628,9.0,5.0,30U,704254.5031029329,5638452.712687191,64400.89829186306,-36.537093774640255,-27.668710348055583
6523,534314.120317,704254562.302836,5638452668.822227,64392.58342631765,316.9375,14.9375,9.4375,1.003921628,8.0,5.0,30U,704254.5623028363,5638452.668822226,64392.58342631766,-36.58109452130327,-28.418710348055583
6524,534383.759379,704254626.9890288,5638452620.815129,64383.51538767232,317.5625,13.375,9.875,1.003921628,7.0,,,704254.626989029,5638452.620815128,64383.51538767232,-36.45939638515125,-29.043710348055583
6525,534452.9174,704254691.3015516,5638452573.296861,64374.55934853709,318.375,14.375,9.75,1.003921628,7.0,5.0,30U,704254.6913015514,5638452.573296859,64374.55934853709,-36.480331425986094,-29.856210348055583
6526,534518.189744,704254752.0887345,5638452528.348998,64366.05808690034,318.6875,14.75,8.5625,1.003921628,6.0,5.0,30U,704254.7520887341,5638452.528348994,64366.05808690034,-36.54888721514652,-30.168710348055583
6527,534582.748337,704254812.1621311,5638452483.817646,64357.57513601951,319.875,15.625,7.8125,1.003921628,4.0,,,704254.812162131,5638452.483817646,64357.57513601953,-36.48163161336106,-31.356210348055583
6528,534652.328754,704254876.9330802,5638452435.921791,64348.49496633155,320.0625,13.1875,9.3125,1.003921628,3.0,5.0,30U,704254.8769330801,5638452.435921792,64348.49496633155,-36.43852192842115,-31.543710348055583
6529,534715.402348,704254935.7416197,5638452392.503337,64340.39165339143,320.625,14.0,9.1875,1.003921628,2.0,5.0,30U,704254.9357416199,5638452.392503336,64340.39165339143,-36.4776527213819,-32.10621034805558
6530,534781.666254,704254997.4558814,5638452346.874424,64331.94687771059,320.375,13.75,9.625,1.003921628,4.0,,,704254.9974558816,5638452.346874424,64331.946877710594,-36.35977284779409,-31.856210348055583
6531,534851.140733,704255062.2081525,5638452299.20507,64323.14487396191,320.75,13.8125,9.3125,1.003921628,2.0,5.0,30U,704255.0622081524,5638452.29920507,64323.14487396191,-36.40528054630829,-32.23121034805558
6532,534915.099327,704255121.8904358,5638452255.195004,64315.09925548799,320.8125,15.25,8.8125,1.003921628,2.0,5.0,30U,704255.1218904363,5638452.255195005,64315.09925548799,-36.43333981864026,-32.29371034805558
6533,534984.018806,704255186.1249444,5638452207.77952,64306.52263185422,321.0,16.1875,9.375,1.003921628,2.0,,,704255.1861249446,5638452.207779522,64306.52263185422,-36.33890017545883,-32.48121034805558
6534,535051.945108,704255249.4802396,5638452161.174173,64298.13850452529,321.375,16.625,9.5,1.003921628,1.0,5.0,30U,704255.2494802397,5638452.1611741735,64298.13850452529,-36.30904048463231,-32.85621034805558
6535,535117.997712,704255311.1576536,5638452115.852625,64290.00318250331,321.75,15.8125,9.875,1.003921628,0.0,5.0,30U,704255.3111576532,5638452.115852624,64290.00318250331,-36.32244987528151,-33.23121034805558
6536,535187.19016,704255375.7113929,5638452068.3942375,64281.53812716975,321.625,15.6875,9.4375,1.003921628,0.0,,,704255.3757113921,5638452.068394235,64281.53812716975,-36.23152151874552,-33.10621034805558
6537,535250.098545,704255434.458885,5638452025.347919,64273.904559368704,321.0,15.8125,9.0,1.003921628,1.0,5.0,30U,704255.4344588851,5638452.025347917,64273.904559368704,-36.22317387762547,-32.48121034805558
6538,535318.558858,704255498.40375,5638451978.507625,64265.58798246426,320.875,14.8125,8.5,1.003921628,0.0,5.0,30U,704255.49840375,5638451.978507622,64265.58798246425,-36.24813424586438,-32.35621034805558
6539,535381.069795,704255556.791283,5638451935.699039,64257.98834574995,320.375,16.1875,8.5625,1.003921628,0.0,,,704255.5567912826,5638451.935699035,64257.98834574995,-36.09029951926431,-31.856210348055583
6540,535451.897295,704255622.9704555,5638451887.457516,64249.41301327376,320.1875,15.375,9.125,1.003921628,-1.0,5.0,30U,704255.622970455,5638451.887457513,64249.41301327378,-36.06750905257832,-31.668710348055583
6541,535520.455316,704255687.106451,5638451840.744428,64241.0502698671,320.0625,15.0,9.3125,1.003921628,0.0,5.0,30U,704255.6871064506,5638451.840744427,64241.0502698671,-36.08621424946034,-31.543710348055583
6542,535584.316358,704255746.8331723,5638451797.212959,64233.38226259192,319.3125,15.875,9.375,1.003921628,0.0,,,704255.7468331724,5638451.797212961,64233.38226259192,-35.933736801422924,-30.793710348055583
6543,535652.589326,704255810.7195143,5638451750.909613,64225.22586548016,319.125,15.6875,8.1875,1.003921628,0.0,5.0,30U,704255.8107195141,5638451.750909609,64225.22586548016,-35.907865466275666,-30.606210348055583
6544,535719.987191,704255873.8420876,5638451705.203275,64217.29770168964,318.75,16.6875,8.8125,1.003921628,2.0,5.0,30U,704255.8738420872,5638451.705203279,64217.29770168964,-35.87955046202893,-30.231210348055583
6545,535785.483129,704255935.162135,5638451660.848313,64209.69204666359,319.1875,16.1875,8.6875,1.003921628,1.0,,,704255.9351621356,5638451.660848312,64209.69204666359,-35.75264327730923,-30.668710348055583
6546,535851.072503,704255996.5972024,5638451616.617087,64202.13759618983,318.8125,15.5,8.625,1.003921628,1.0,5.0,30U,704255.9965972026,5638451.616617089,64202.137596189816,-35.72153881737,-30.293710348055583
6547,535919.783649,704256060.9864695,5638451570.311993,64194.22517437458,318.4375,15.0625,8.6875,1.003921628,3.0,5.0,30U,704256.0609864696,5638451.570311993,64194.22517437458,-35.75165583423666,-29.918710348055583
6548,535983.447139,704256120.6292804,5638451527.372695,64186.92591251366,318.4375,15.1875,7.875,1.003921628,4.0,,,704256.1206292805,5638451.527372696,64186.92591251366,-35.569721323627334,-29.918710348055583
6549,536055.754014,704256188.3774248,5638451478.923924,64178.63228802949,318.625,14.6875,7.4375,1.003921628,5.0,5.0,30U,704256.1883774248,5638451.4789239215,64178.63228802949,-35.590440997775374,-30.106210348055583
6550,536119.452191,704256248.1214333,5638451436.166487,64171.37158225146,318.9375,15.0,7.625,1.003921628,5.0,5.0,30U,704256.2481214337,5638451.436166487,64171.37158225146,-35.53115664543691,-30.418710348055583
6551,536186.748805,704256311.1948155,5638451391.124911,64163.66192950264,319.5,14.3125,8.0625,1.003921628,5.0,,,704256.3111948154,5638451.391124912,64163.66192950264,-35.39164842257202,-30.981210348055583
6552,536250.192816,704256370.7072692,5638451348.844671,64156.44249064841,319.5,14.5,8.6875,1.003921628,5.0,5.0,30U,704256.3707072686,5638451.348844667,64156.44249064841,-35.3708527199185,-30.981210348055583
6553,536317.600993,704256433.9593655,5638451303.942149,64148.68889297135,320.0,13.4375,8.125,1.003921628,6.0,5.0,30U,704256.4339593654,5638451.303942152,64148.68889297135,-35.355338714182494,-31.481210348055583
6554,536381.69193,704256494.0658991,5638451261.297138,64141.4457535704,320.625,14.5625,7.8125,1.003921628,2.0,,,704256.4940658994,5638451.2612971375,64141.4457535704,-35.16621941102494,-32.10621034805558
6555,536452.913128,704256560.8846586,5638451214.220661,64133.42926985363,321.3125,15.25,7.4375,1.003921628,2.0,5.0,30U,704256.5608846584,5638451.214220663,64133.42926985363,-35.153990104668594,-32.79371034805558
6556,536517.89792,704256621.8849927,5638451171.262979,64126.23392673352,321.4375,15.6875,8.3125,1.003921628,1.0,5.0,30U,704256.6218849925,5638451.17126298,64126.23392673352,-35.08004740585818,-32.91871034805558
6557,536586.062451,704256685.8370267,5638451126.3499975,64118.75127766043,321.375,16.125,7.625,1.003921628,0.0,,,704256.6858370272,5638451.12635,64118.75127766043,-34.96818924579287,-32.85621034805558
6558,536652.88818,704256748.5622433,5638451082.481214,64111.454232426426,321.9375,16.1875,8.125,1.003921628,0.0,5.0,30U,704256.748562243,5638451.08248121,64111.454232426426,-34.90475348868466,-33.41871034805558
6559,536717.504951,704256809.282036,5638451040.115008,64104.44659865481,321.6875,16.1875,8.0625,1.003921628,0.0,5.0,30U,704256.8092820359,5638451.040115006,64104.44659865481,-34.79795284692199,-33.16871034805558
6560,536786.988024,704256874.5523622,5638450994.754406,64096.87101735189,321.125,14.6875,8.1875,1.003921628,1.0,,,704256.8745523617,5638450.994754407,64096.87101735189,-34.66298741242338,-32.60621034805558
6561,536853.409951,704256936.9921374,5638450951.578709,64089.674835140926,320.6875,14.75,7.4375,1.003921628,0.0,5.0,30U,704256.9369921371,5638450.951578705,64089.674835140926,-34.613987599603604,-32.16871034805558
6562,536918.497191,704256998.2251307,5638450909.31482,64082.6365074224,320.3125,15.0,9.0,1.003921628,1.0,5.0,30U,704256.9982251307,5638450.909314825,64082.6365074224,-34.501265819021114,-31.793710348055583
6563,536986.627138,704257062.3062692,5638450865.270995,64075.21872100438,319.9375,13.9375,9.0,1.003921628,0.0,,,704257.062306269,5638450.865270995,64075.21872100438,-34.35606211811171,-31.418710348055583
6564,537051.130472,704257123.0123434,5638450823.773019,64068.23202152373,319.375,14.375,8.6875,1.003921628,0.0,5.0,30U,704257.1230123433,5638450.823773021,64068.23202152373,-34.281285245425465,-30.856210348055583
6565,537119.554118,704257187.4393654,5638450779.8547125,64060.725905561,319.375,13.625,8.6875,1.003921628,-1.0,5.0,30U,704257.1874393655,5638450.779854716,64060.725905561,-34.144120267437074,-30.856210348055583
6566,537191.371982,704257255.0866565,5638450733.978049,64052.72263089741,319.3125,14.0625,9.0625,1.003921628,0.0,5.0,30U,704257.2550866564,5638450.733978047,64052.72263089741,-33.90302281466114,-30.793710348055583
6567,537250.503232,704257310.8134956,5638450696.526899,64046.29180800792,319.5,12.625,9.25,1.003921628,1.0,,,704257.310813496,5638450.696526897,64046.29180800792,-33.89731748920872,-30.981210348055583
6568,537317.662034,704257374.046757,5638450654.040202,64038.92650597621,319.3125,13.25,8.8125,1.003921628,0.0,5.0,30U,704257.3740467571,5638450.654040206,64038.92650597621,-33.77285846137755,-30.793710348055583
6569,537387.991253,704257440.2648015,5638450609.7565,64031.27944767005,318.375,13.25,8.9375,1.003921628,0.0,,,704257.4402648017,5638450.6097565,64031.27944767005,-33.573631659707246,-29.856210348055583
6570,537450.639534,704257499.3020998,5638450570.571364,64024.54883163584,318.4375,14.5,9.0,1.003921628,1.0,5.0,30U,704257.4993020996,5638450.570571365,64024.54883163584,-33.52462242263533,-29.918710348055583
6571,537519.946565,704257564.6241176,5638450527.295282,64017.06170581789,318.4375,14.1875,11.0625,1.003921628,2.0,5.0,30U,704257.5646241178,5638450.527295283,64017.06170581788,-33.3441452008193,-29.918710348055583
6572,537586.801044,704257627.6912292,5638450485.798339,64009.85777987352,317.8125,14.25,10.125,1.003921628,3.0,,,704257.627691229,5638450.48579834,64009.85777987352,-33.29142189148604,-29.293710348055583
6573,537653.512034,704257690.5980443,5638450444.489767,64002.668820813946,318.0625,14.5,10.5625,1.003921628,4.0,5.0,30U,704257.6905980443,5638450.444489767,64002.668820813946,-33.22084812112553,-29.543710348055583
6574,537724.582347,704257757.6956326,5638450400.547461,63994.97081542678,318.125,14.0625,10.3125,1.003921628,5.0,5.0,30U,704257.7576956323,5638450.400547458,63994.97081542678,-32.9709894224776,-29.606210348055583
6575,537788.522815,704257818.1357396,5638450361.340684,63988.12187083199,317.5,15.3125,10.25,1.003921628,4.0,,,704257.8181357397,5638450.361340688,63988.12187083199,-32.91325180256399,-28.981210348055583
6576,537851.043857,704257877.210438,5638450323.104172,63981.42958927241,318.25,16.0625,10.0,1.003921628,1.0,5.0,30U,704257.8772104387,5638450.323104166,63981.42958927241,-32.85873132621424,-29.731210348055583
6577,537918.415159,704257940.9220554,5638450281.952336,63974.1415900085,318.625,15.8125,11.1875,1.003921628,0.0,5.0,30U,704257.9409220555,5638450.281952338,63974.1415900085,-32.72524732677641,-30.106210348055583
6578,537988.04318,704258006.7648529,5638450239.64103,63966.52948383136,318.4375,15.625,9.8125,1.003921628,1.0,5.0,30U,704258.0067648533,5638450.23964103,63966.52948383136,-32.6374063251057,-29.918710348055583
6579,538059.479794,704258074.2385963,5638450196.427679,63958.64241382422,318.125,17.0,8.3125,1.003921628,0.0,,,704258.0742385961,5638450.196427678,63958.64241382422,-32.31234078690011,-29.606210348055583
6580,538117.415055,704258129.0605824,5638450161.754127,63952.27551098208,318.0625,16.375,8.1875,1.003921628,-5.0,5.0,30U,704258.1290605823,5638450.161754128,63952.27551098208,-32.5440776744893,-29.543710348055583
6581,538189.537607,704258197.1271386,5638450118.317297,63944.105774695,318.8125,16.0625,9.1875,1.003921628,-6.0,5.0,30U,704258.1971271387,5638450.118317297,63944.105774695,-32.319452898782515,-30.293710348055583
6582,538257.223805,704258260.9850893,5638450077.917624,63936.543315392686,318.0625,16.9375,8.8125,1.003921628,-5.0,,,704258.2609850891,5638450.077917624,63936.543315392686,-32.4325551908135,-29.543710348055583
6583,538328.877503,704258328.4759926,5638450035.032784,63928.48468976083,317.1875,16.375,7.125,1.003921628,-3.0,5.0,30U,704258.3284759927,5638450.035032783,63928.48468976083,-31.99900596375357,-28.668710348055583
6584,538389.040523,704258385.3014405,5638449999.525671,63921.81168257058,316.5625,15.25,8.1875,1.003921628,-1.0,5.0,30U,704258.3853014405,5638449.999525673,63921.81168257058,-31.97576431125748,-28.043710348055583
6585,538453.994742,704258446.5802773,5638449961.270438,63914.593416771706,315.5,15.5625,8.25,1.003921628,0.0,,,704258.4465802774,5638449.961270438,63914.593416771706,-31.98247304807381,-26.981210348055583
6586,538518.280575,704258507.1826516,5638449923.427642,63907.41640077067,315.75,15.5,9.8125,1.003921628,0.0,5.0,30U,704258.5071826518,5638449.923427643,63907.41640077067,-31.97719304636269,-27.231210348055583
6587,538585.88594,704258570.8628519,5638449883.671079,63899.86132425901,315.125,15.1875,9.0625,1.003921628,0.0,,,704258.5708628517,5638449.883671075,63899.86132425901,-32.08954736159126,-26.606210348055583
6588,538655.508127,704258636.3402152,5638449842.613846,63892.030388741805,314.75,14.625,7.9375,1.003921628,-1.0,5.0,30U,704258.6363402155,5638449.842613846,63892.030388741805,-31.80745129721828,-26.231210348055583
6589,538719.563284,704258696.7461524,5638449805.149704,63884.815052275866,315.125,14.375,8.625,1.003921628,-1.0,5.0,30U,704258.6967461528,5638449.805149701,63884.815052275866,-31.843823861922488,-26.606210348055583
6590,538787.972919,704258761.1838874,5638449765.128348,63877.00939947492,314.125,14.25,8.1875,1.003921628,-1.0,,,704258.7611838873,5638449.765128347,63877.00939947492,-31.91639505749692,-25.606210348055583
6591,538856.408232,704258825.5598563,5638449725.032278,63869.15452161805,313.875,12.75,9.625,1.003921628,-1.0,5.0,30U,704258.8255598565,5638449.725032273,63869.15452161805,-31.616533371999253,-25.356210348055583
6592,538918.973492,704258884.5635507,5638449688.709481,63861.92834229207,313.125,13.125,8.25,1.003921628,-1.0,5.0,30U,704258.8845635507,5638449.688709484,63861.92834229207,-31.94347940220661,-24.606210348055583
6593,538991.029013,704258952.3264526,5638449646.459416,63853.46609401858,313.5625,13.0625,9.8125,1.003921628,-1.0,5.0,30U,704258.9523264524,5638449.646459413,63853.46609401858,-31.75612006872467,-25.043710348055583
6594,539058.094481,704259015.3178215,5638449607.469867,63845.52190440203,313.4375,13.0625,8.5625,1.003921628,0.0,,,704259.0153178215,5638449.607469865,63845.52190440203,-31.547373393230146,-24.918710348055583
6595,539117.993908,704259071.6001015,5638449572.915994,63838.39972254033,313.25,14.5625,8.5625,1.003921628,0.0,5.0,30U,704259.0716001017,5638449.572915996,63838.39972254033,-32.04165666065245,-24.731210348055583
6596,539189.500471,704259138.5530925,5638449531.011408,63829.95992737648,313.5,14.0,8.75,1.003921628,1.0,5.0,30U,704259.1385530921,5638449.531011409,63829.95992737648,-31.82119539793871,-24.981210348055583
6597,539255.913648,704259200.7013806,5638449492.446003,63822.24756112295,313.3125,13.25,8.5,1.003921628,-1.0,,,704259.2007013806,5638449.492446002,63822.24756112295,-32.05617179135237,-24.793710348055583
6598,539324.756565,704259265.0111271,5638449452.173094,63814.173377610816,314.0,15.0625,10.4375,1.003921628,0.0,5.0,30U,704259.2650111268,5638449.452173092,63814.173377610816,-31.72718895237682,-25.481210348055583
6599,539385.509429,704259321.8086113,5638449417.057006,63807.13639806802,313.1875,14.9375,9.4375,1.003921628,0.0,,,704259.3218086114,5638449.417057007,63807.13639806801,-32.12417351858596,-24.668710348055583
6600,539453.251825,704259384.9336579,5638449377.421622,63799.22298862597,313.3125,14.6875,9.5,1.003921628,1.0,5.0,30U,704259.3849336581,5638449.377421617,63799.22298862597,-32.361484038651724,-24.793710348055583
6601,539524.08771,704259450.9240193,5638449335.605062,63790.869343817554,313.4375,15.5625,10.0625,1.003921628,0.0,5.0,30U,704259.4509240197,5638449.33560506,63790.869343817554,-32.40770236960236,-24.918710348055583
6602,539593.058127,704259515.1197225,5638449294.853122,63782.69581478593,312.5,15.0,9.5625,1.003921628,1.0,5.0,30U,704259.5151197229,5638449.294853121,63782.69581478593,-32.32417824609024,-23.981210348055583
6603,539656.694533,704259574.3211224,5638449257.392575,63775.11613233115,312.75,15.25,9.5625,1.003921628,6.0,,,704259.5743211224,5638449.257392574,63775.11613233115,-32.611654755001496,-24.231210348055583
6604,539723.16969,704259636.0393208,5638449217.904448,63767.14203889268,312.0,15.375,9.125,1.003921628,6.0,5.0,30U,704259.6360393204,5638449.2179044485,63767.14203889268,-32.6175820707997,-23.481210348055583
